cellid_a,cellid_b,cd_4_5,cd_3_5,cd_3_4,cd_2_5,cd_2_4,cd_2_3,cd_1_5,cd_1_4,cd_1_3,cd_1_2
2608,2658,0,0,0,0,0,0,0,0.760330578512397,0,0
2608,2689,0,0.880597014925373,0,0,0,0,0,0,0,0
2608,2846,0,0,0.594059405940594,0,0,0,0,0,0,0
2609,190,0.488636363636364,0,0,0,0,0,0,0,0,0
2609,285,0,0,0,0,0,0,0.4,0,0.379310344827586,0.4
2609,2657,0,0,0,0,0,0,0,0.68,0,0
2609,2658,0,0,0,0,0,0,0,0.103092783505155,0,0
2609,2661,0,0.331550802139037,0,0,0,0,0,0,0,0
2609,2662,0,0.777327935222672,0,0,0,0,0,0,0,0
2609,2788,0,0,0.833976833976834,0,0,0,0,0,0,0
2610,198,0.636363636363636,0,0,0,0,0,0,0,0,0
2610,296,0,0,0,0,0,0,0.640394088669951,0,0.670520231213873,0.640394088669951
2610,2543,0,0.104046242774566,0,0,0,0,0,0,0,0
2610,2544,0,0.890052356020942,0,0,0,0,0,0,0,0
2610,2659,0,0,0,0,0,0,0,0.925373134328358,0,0
2610,2764,0,0,0.795811518324607,0,0,0,0,0,0,0
2610,2765,0,0,0.188118811881188,0,0,0,0,0,0,0
2611,296,0,0,0,0,0,0,0.524590163934426,0,0.470588235294118,0.524590163934426
2611,2549,0,0.881889763779528,0,0,0,0,0,0,0,0
2611,2562,0.371428571428571,0,0,0,0,0,0,0,0,0
2611,2660,0,0,0,0,0,0,0,0.857142857142857,0,0
2611,2790,0,0,0.803921568627451,0,0,0,0,0,0,0
2612,298,0,0,0,0,0,0,0.493975903614458,0,0.493975903614458,0.493975903614458
2612,2562,0.316546762589928,0,0,0,0,0,0,0,0,0
2612,2662,0,0,0,0,0,0,0,0.765432098765432,0,0
2612,3027,0,0.877551020408163,0,0,0,0,0,0,0,0
2612,3142,0,0,0.880952380952381,0,0,0,0,0,0,0
2613,298,0,0,0,0,0,0,0.417721518987342,0,0.417721518987342,0.417721518987342
2613,945,0,0.329501915708812,0.329501915708812,0,0,0,0,0,0,0
2613,975,0,0,0.3359375,0,0,0,0,0,0,0
2613,2562,0.478527607361963,0,0,0,0,0,0,0,0,0
2613,2661,0,0,0,0,0,0,0,0.711864406779661,0,0
2613,2662,0,0,0,0,0,0,0,0.191780821917808,0,0
2613,3023,0,0.476595744680851,0,0,0,0,0,0,0,0
2614,300,0,0,0,0,0,0,0.360902255639098,0.360902255639098,0.360902255639098,0.360902255639098
2614,2542,0,0.914893617021277,0,0,0,0,0,0,0,0
2614,2600,0.461538461538462,0,0,0,0,0,0,0,0,0
2614,2786,0,0,0.775,0,0,0,0,0,0,0
2614,2787,0,0,0.127659574468085,0,0,0,0,0,0,0
2615,300,0,0,0,0,0,0,0.377049180327869,0.377049180327869,0.377049180327869,0.377049180327869
2615,2602,0.540540540540541,0,0,0,0,0,0,0,0,0
2615,3028,0,0.852941176470588,0,0,0,0,0,0,0,0
2616,300,0,0,0,0,0,0,0.584415584415584,0.584415584415584,0.584415584415584,0.584415584415584
2616,2525,0,0.769230769230769,0,0,0,0,0,0,0,0
2616,2601,0.611111111111111,0,0,0,0,0,0,0,0,0
2616,2783,0,0,0.785046728971963,0,0,0,0,0,0,0
2617,133,0,0.512,0.512,0,0,0,0,0,0,0
2617,203,0.435643564356436,0,0,0,0,0,0,0,0,0
2617,319,0,0,0,0,0,0,0.395480225988701,0,0.463768115942029,0.386740331491713
2617,2665,0,0,0,0,0,0,0,0.779220779220779,0,0
2618,133,0,0.628571428571429,0.628571428571429,0,0,0,0,0,0,0
2618,203,0.628099173553719,0,0,0,0,0,0,0,0,0
2618,319,0,0,0,0,0,0,0.660377358490566,0,0.716763005780347,0.648148148148148
2618,2665,0,0,0,0,0,0,0,0.107142857142857,0,0
2618,2666,0,0,0,0,0,0,0,0.823529411764706,0,0
2619,195,0,0.441558441558442,0.441558441558442,0,0,0,0,0,0,0
2619,205,0.446153846153846,0,0,0,0,0,0,0,0,0
2619,333,0,0,0,0,0,0,0,0,0.8,0.550335570469799
2619,2675,0,0,0,0,0,0,0,0.699029126213592,0,0
2619,2698,0,0,0,0,0,0,0.816666666666667,0,0,0
2620,195,0,0.4,0.4,0,0,0,0,0,0,0
2620,205,0.152380952380952,0,0,0,0,0,0,0,0,0
2620,333,0,0,0,0,0,0,0,0,0,0.410596026490066
2620,2606,0,0,0,0,0,0,0,0,0.830508474576271,0
2620,2674,0,0,0,0,0,0,0,0.803738317757009,0,0
2620,2697,0,0,0,0,0,0,0.894736842105263,0,0,0
2621,195,0,0.394736842105263,0.394736842105263,0,0,0,0,0,0,0
2621,205,0.53030303030303,0,0,0,0,0,0,0,0,0
2621,343,0,0,0,0,0,0,0,0,0.573170731707317,0.545454545454545
2621,2573,0,0,0,0,0,0,0.562091503267974,0,0,0
2621,2677,0,0,0,0,0,0,0,0.705882352941177,0,0
2622,204,0,0.622950819672131,0.622950819672131,0,0,0,0,0,0,0
2622,343,0,0,0,0,0,0,0,0,0.619883040935672,0.586666666666667
2622,2573,0,0,0,0,0,0,0.65,0,0,0
2622,2597,0.67175572519084,0,0,0,0,0,0,0,0,0
2622,2676,0,0,0,0,0,0,0,0.755102040816326,0,0
2623,204,0,0.605405405405405,0.605405405405405,0,0,0,0,0,0,0
2623,362,0,0,0,0,0,0,0.681159420289855,0,0.643835616438356,0.681159420289855
2623,2597,0.495726495726496,0,0,0,0,0,0,0,0,0
2623,2689,0,0,0,0,0,0,0,0.807339449541284,0,0
2624,213,0,0.38,0.38,0,0,0,0,0,0,0
2624,362,0,0,0,0,0,0,0.377049180327869,0,0.461538461538462,0.377049180327869
2624,2585,0.72463768115942,0,0,0,0,0,0,0,0,0
2624,2688,0,0,0,0,0,0,0,0.8125,0,0
2625,213,0,0.545454545454545,0.545454545454545,0,0,0,0,0,0,0
2625,374,0,0,0,0,0,0,0.483870967741935,0.483870967741935,0.481283422459893,0.483870967741935
2625,2584,0.895238095238095,0,0,0,0,0,0,0,0,0
2626,209,0.339285714285714,0,0,0,0,0,0,0,0,0
2626,213,0,0.346938775510204,0.346938775510204,0,0,0,0,0,0,0
2626,374,0,0,0,0,0,0,0.383720930232558,0.383720930232558,0.38150289017341,0.383720930232558
2627,209,0.338709677419355,0,0,0,0,0,0,0,0,0
2627,240,0,0.394736842105263,0.394736842105263,0,0,0,0,0,0,0
2627,374,0,0,0,0,0,0,0.2625,0.2625,0.260869565217391,0.2625
2628,209,0.608695652173913,0,0,0,0,0,0,0,0,0
2628,240,0,0.49079754601227,0.49079754601227,0,0,0,0,0,0,0
2628,376,0,0,0,0,0,0,0,0.186234817813765,0,0
2629,240,0,0.386206896551724,0.386206896551724,0,0,0,0,0,0,0
2629,376,0,0,0,0,0,0,0.85427135678392,0.561514195583596,0.85427135678392,0.85427135678392
2629,2599,0.896551724137931,0,0,0,0,0,0,0,0,0
2630,376,0,0,0,0,0,0,0.146666666666667,0.328358208955224,0.146666666666667,0.146666666666667
2630,2598,0.909090909090909,0,0,0,0,0,0,0,0,0
2631,214,0.418181818181818,0,0,0,0,0,0,0,0,0
2631,385,0,0,0,0,0,0,0.720720720720721,0,0.761904761904762,0.720720720720721
2631,2498,0,0.765957446808511,0,0,0,0,0,0,0,0
2631,2693,0,0,0,0,0,0,0,0.777777777777778,0,0
2631,3208,0,0,0.76,0,0,0,0,0,0,0
2632,214,0.385964912280702,0,0,0,0,0,0,0,0,0
2632,276,0,0.910344827586207,0,0,0,0,0,0,0,0
2632,385,0,0,0,0,0,0,0.4,0,0.172413793103448,0.4
2632,2692,0,0,0,0,0,0,0,0.702702702702703,0,0
2632,3209,0,0,0.855172413793103,0,0,0,0,0,0,0
2633,214,0.508771929824561,0,0,0,0,0,0,0,0,0
2633,277,0,0.269503546099291,0,0,0,0,0,0,0,0
2633,385,0,0,0,0,0,0,0.141414141414141,0,0,0.141414141414141
2633,2694,0,0,0,0,0,0,0,0.666666666666667,0,0
2633,3253,0,0,0.274509803921569,0,0,0,0,0,0,0
2634,222,0.26865671641791,0,0,0,0,0,0,0,0,0
2634,277,0,0.437086092715232,0,0,0,0,0,0,0,0
2634,395,0,0,0,0,0,0,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617
2634,3254,0,0,0.666666666666667,0,0,0,0,0,0,0
2635,222,0.529411764705882,0,0,0,0,0,0,0,0,0
2635,277,0,0.539877300613497,0,0,0,0,0,0,0,0
2635,395,0,0,0,0,0,0,0.714893617021277,0.714893617021277,0.714893617021277,0.714893617021277
2635,3253,0,0,0.725806451612903,0,0,0,0,0,0,0
2636,222,0.333333333333333,0,0,0,0,0,0,0,0,0
2636,315,0,0.488188976377953,0.488188976377953,0,0,0,0,0,0,0
2636,408,0,0,0,0,0,0,0.582959641255605,0,0.582959641255605,0.7375
2636,2696,0,0,0,0,0,0,0,0.880597014925373,0,0
2637,230,0.246153846153846,0,0,0,0,0,0,0,0,0
2637,315,0,0.11965811965812,0.11965811965812,0,0,0,0,0,0,0
2637,408,0,0,0,0,0,0,0.347368421052632,0,0.347368421052632,0.456692913385827
2637,2695,0,0,0,0,0,0,0,0.735294117647059,0,0
2638,230,0.702380952380952,0,0,0,0,0,0,0,0,0
2638,537,0,0,0,0,0,0,0.467889908256881,0.467889908256881,0.467889908256881,0.467889908256881
2639,233,0.45933014354067,0,0,0,0,0,0,0,0,0
2639,352,0,0.602739726027397,0.602739726027397,0,0,0,0,0,0,0
2639,537,0,0,0,0,0,0,0.572649572649573,0.572649572649573,0.572649572649573,0.572649572649573
2640,233,0.694214876033058,0,0,0,0,0,0,0,0,0
2640,352,0,0.670967741935484,0.670967741935484,0,0,0,0,0,0,0
2640,544,0,0,0,0,0,0,0.873239436619718,0,0.8,0.618181818181818
2640,2700,0,0,0,0,0,0,0,0.666666666666667,0,0
2641,245,0.42962962962963,0,0,0,0,0,0,0,0,0
2641,544,0,0,0,0,0,0,0,0,0,0.279569892473118
2641,680,0,0.212765957446809,0,0,0,0,0,0,0,0
2641,2550,0,0,0,0,0,0,0,0,0.62962962962963,0
2641,2699,0,0,0,0,0,0,0,0.645161290322581,0,0
2641,2930,0,0,0,0,0,0,0.73469387755102,0,0,0
2641,3169,0,0,0.545454545454545,0,0,0,0,0,0,0
2642,245,0.769230769230769,0,0,0,0,0,0,0,0,0
2642,565,0,0,0,0,0,0,0,0,0.46078431372549,0.46078431372549
2642,680,0,0.287671232876712,0,0,0,0,0,0,0,0
2642,2703,0,0,0,0,0,0,0,0.865384615384615,0,0
2642,2969,0,0,0,0,0,0,0.528735632183908,0,0,0
2642,3169,0,0,0.676056338028169,0,0,0,0,0,0,0
2643,249,0.402777777777778,0,0,0,0,0,0,0,0,0
2643,565,0,0,0,0,0,0,0,0,0.437810945273632,0.437810945273632
2643,680,0,0.445859872611465,0,0,0,0,0,0,0,0
2643,2702,0,0,0,0,0,0,0,0.761904761904762,0,0
2643,2969,0,0,0,0,0,0,0.502923976608187,0,0,0
2643,3171,0,0,0.901408450704225,0,0,0,0,0,0,0
2644,249,0.617977528089888,0,0,0,0,0,0,0,0,0
2644,680,0,0.484472049689441,0,0,0,0,0,0,0,0
2644,2509,0,0,0,0,0,0,0,0,0,0.56140350877193
2644,2542,0,0,0,0,0,0,0,0,0.63013698630137,0
2644,2705,0,0,0,0,0,0,0,0.695652173913043,0,0
2644,2886,0,0,0,0,0,0,0.72289156626506,0,0,0
2644,3170,0,0,0.763157894736842,0,0,0,0,0,0,0
2645,253,0.553191489361702,0,0,0,0,0,0,0,0,0
2645,595,0,0,0,0,0,0,0,0,0.637362637362637,0.558139534883721
2645,942,0,0.597765363128492,0.597765363128492,0,0,0,0,0,0,0
2645,2704,0,0,0,0,0,0,0,0.701030927835051,0,0
2645,2887,0,0,0,0,0,0,0.818181818181818,0,0,0
2646,253,0.585635359116022,0,0,0,0,0,0,0,0,0
2646,606,0,0,0,0,0,0,0,0,0.813008130081301,0.705882352941177
2646,942,0,0.243243243243243,0.243243243243243,0,0,0,0,0,0,0
2646,2706,0,0,0,0,0,0,0,0.698795180722892,0,0
2646,2965,0,0,0,0,0,0,0.884955752212389,0,0,0
2647,262,0.524752475247525,0,0,0,0,0,0,0,0,0
2647,942,0,0.520376175548589,0.520376175548589,0,0,0,0,0,0,0
2647,2510,0,0,0,0,0,0,0,0,0,0.617283950617284
2647,2707,0,0,0,0,0,0,0,0.85981308411215,0,0
2647,2966,0,0,0,0,0,0,0.829268292682927,0,0,0
2648,262,0.636363636363636,0,0,0,0,0,0,0,0,0
2648,611,0,0,0,0,0,0,0,0,0.767123287671233,0.807017543859649
2648,1001,0,0.54014598540146,0,0,0,0,0,0,0,0
2648,2708,0,0,0,0,0,0,0,0.756756756756757,0,0
2648,2837,0,0,0,0,0,0,0.743589743589744,0,0,0
2648,3158,0,0,0.857142857142857,0,0,0,0,0,0,0
2649,272,0.457627118644068,0,0,0,0,0,0,0,0,0
2649,1001,0,0.703071672354949,0,0,0,0,0,0,0,0
2649,2511,0,0,0,0,0,0,0,0,0,0.622950819672131
2649,2709,0,0,0,0,0,0,0,0.621621621621622,0,0
2649,2838,0,0,0,0,0,0,0.883720930232558,0,0,0
2649,3159,0,0,0.869109947643979,0,0,0,0,0,0,0
2650,272,0.345454545454545,0,0,0,0,0,0,0,0,0
2650,624,0,0,0,0,0,0,0,0,0.530805687203792,0
2650,1011,0,0.31496062992126,0.31496062992126,0,0,0,0,0,0,0
2650,2512,0,0,0,0,0,0,0,0,0,0.826923076923077
2650,2710,0,0,0,0,0,0,0,0.830508474576271,0,0
2650,2961,0,0,0,0,0,0,0.928571428571429,0,0,0
2651,280,0.354066985645933,0,0,0,0,0,0,0,0,0
2651,624,0,0,0,0,0,0,0,0,0.361702127659574,0.885714285714286
2651,1011,0,0.784883720930233,0.784883720930233,0,0,0,0,0,0,0
2651,2711,0,0,0,0,0,0,0,0.686567164179104,0,0
2651,2962,0,0,0,0,0,0,0.898550724637681,0,0,0
2652,280,0.52991452991453,0,0,0,0,0,0,0,0,0
2652,656,0,0,0,0,0,0,0,0,0.685185185185185,0
2652,2514,0,0,0,0,0,0,0,0,0,0.794871794871795
2652,2717,0,0,0,0,0,0,0,0.681318681318681,0,0
2652,2973,0,0,0,0,0,0,0.727272727272727,0,0,0
2653,281,0.306306306306306,0,0,0,0,0,0,0,0,0
2653,656,0,0,0,0,0,0,0,0,0,0.705882352941177
2653,1014,0,0.46078431372549,0.46078431372549,0,0,0,0,0,0,0
2653,2718,0,0,0,0,0,0,0,0.484848484848485,0,0
2653,2972,0,0,0,0,0,0,0.769230769230769,0,0,0
2654,281,0.652482269503546,0,0,0,0,0,0,0,0,0
2654,1014,0,0.730769230769231,0.730769230769231,0,0,0,0,0,0,0
2654,2515,0,0,0,0,0,0,0,0,0,0.76
2654,2720,0,0,0,0,0,0,0,0.703703703703704,0,0
2654,2849,0,0,0,0,0,0,0.818181818181818,0,0,0
2655,283,0.524390243902439,0,0,0,0,0,0,0,0,0
2655,661,0,0,0,0,0,0,0,0,0.756756756756757,0
2655,1132,0,0.699088145896657,0.699088145896657,0,0,0,0,0,0,0
2655,2516,0,0,0,0,0,0,0,0,0,0.753623188405797
2655,2719,0,0,0,0,0,0,0,0.825,0,0
2655,2850,0,0,0,0,0,0,0.784810126582278,0,0,0
2656,283,0.586206896551724,0,0,0,0,0,0,0,0,0
2656,661,0,0,0,0,0,0,0,0,0,0.758620689655172
2656,1132,0,0.548611111111111,0.548611111111111,0,0,0,0,0,0,0
2656,2721,0,0,0,0,0,0,0,0.558139534883721,0,0
2656,2851,0,0,0,0,0,0,0.652173913043478,0,0,0
2657,285,0.34375,0,0,0,0,0,0,0,0,0
2657,686,0,0,0,0,0,0,0.528497409326425,0,0.528497409326425,0.528497409326425
2657,2724,0,0,0,0,0,0,0,0.652631578947368,0,0
2658,285,0.742857142857143,0,0,0,0,0,0,0,0,0
2658,686,0,0,0,0,0,0,0.372093023255814,0,0.372093023255814,0.372093023255814
2658,1154,0,0.131578947368421,0.131578947368421,0,0,0,0,0,0,0
2658,2723,0,0,0,0,0,0,0,0.75,0,0
2659,296,0.646766169154229,0,0,0,0,0,0,0,0,0
2659,686,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333
2659,1154,0,0.556122448979592,0.556122448979592,0,0,0,0,0,0,0
2659,2722,0,0,0,0,0,0,0,0.666666666666667,0,0
2659,2723,0,0,0,0,0,0,0,0.1,0,0
2660,296,0.540540540540541,0,0,0,0,0,0,0,0,0
2660,704,0,0,0,0,0,0,0.669260700389105,0.641509433962264,0.669260700389105,0.669260700389105
2660,1154,0,0.594059405940594,0.594059405940594,0,0,0,0,0,0,0
2661,298,0.344370860927152,0,0,0,0,0,0,0,0,0
2661,713,0,0,0,0,0,0,0,0,0.527272727272727,0.527272727272727
2661,1182,0,0.417061611374408,0.417061611374408,0,0,0,0,0,0,0
2661,2727,0,0,0,0,0,0,0,0.707692307692308,0,0
2662,298,0.484848484848485,0,0,0,0,0,0,0,0,0
2662,748,0,0,0,0,0,0,0.63677130044843,0.63677130044843,0.63677130044843,0.63677130044843
2662,1182,0,0.747081712062257,0.747081712062257,0,0,0,0,0,0,0
2663,311,0.243478260869565,0,0,0,0,0,0,0,0,0
2663,748,0,0,0,0,0,0,0.48,0.48,0.48,0.48
2663,1215,0,0.823104693140794,0,0,0,0,0,0,0,0
2663,3199,0,0,0.919831223628692,0,0,0,0,0,0,0
2664,311,0.616438356164384,0,0,0,0,0,0,0,0,0
2664,750,0,0,0,0,0,0,0.676923076923077,0,0.792079207920792,0.676923076923077
2664,1215,0,0.293478260869565,0,0,0,0,0,0,0,0
2664,2729,0,0,0,0,0,0,0,0.591549295774648,0,0
2664,2730,0,0,0,0,0,0,0,0.238532110091743,0,0
2664,3198,0,0,0.730769230769231,0,0,0,0,0,0,0
2665,319,0.456521739130435,0,0,0,0,0,0,0,0,0
2665,750,0,0,0,0,0,0,0.38655462184874,0,0,0.38655462184874
2665,1217,0,0.272727272727273,0.272727272727273,0,0,0,0,0,0,0
2665,2527,0,0,0,0,0,0,0,0,0.833333333333333,0
2665,2730,0,0,0,0,0,0,0,0.693877551020408,0,0
2666,319,0.513089005235602,0,0,0,0,0,0,0,0,0
2666,765,0,0,0,0,0,0,0,0,0.4,0
2666,1217,0,0.839907192575406,0.839907192575406,0,0,0,0,0,0,0
2667,320,0.136752136752137,0,0,0,0,0,0,0,0,0
2667,1231,0,0.431818181818182,0,0,0,0,0,0,0,0
2667,2518,0,0,0,0,0,0,0,0,0,0.242424242424242
2667,2538,0,0,0,0,0,0,0,0,0.388888888888889,0
2667,2733,0,0,0,0,0,0,0,0.106382978723404,0,0
2667,2951,0,0,0,0,0,0,0.214876033057851,0,0,0
2667,3247,0,0,0.91566265060241,0,0,0,0,0,0,0
2668,320,0.432835820895522,0,0,0,0,0,0,0,0,0
2668,786,0,0,0,0,0,0,0.702970297029703,0,0.702970297029703,0.702970297029703
2668,1231,0,0.36046511627907,0,0,0,0,0,0,0,0
2668,3180,0,0,0,0,0,0,0,0.826446280991736,0,0
2668,3248,0,0,0.78125,0,0,0,0,0,0,0
2669,320,0.25,0,0,0,0,0,0,0,0,0
2669,786,0,0,0,0,0,0,0.353658536585366,0,0.353658536585366,0.353658536585366
2669,1231,0,0.541871921182266,0,0,0,0,0,0,0,0
2669,3181,0,0,0,0,0,0,0,0.666666666666667,0,0
2669,3247,0,0,0.109090909090909,0,0,0,0,0,0,0
2669,3249,0,0,0.686868686868687,0,0,0,0,0,0,0
2670,320,0.373134328358209,0,0,0,0,0,0,0,0,0
2670,790,0,0,0,0,0,0,0.421686746987952,0,0.421686746987952,0.421686746987952
2670,1233,0,0.387096774193548,0,0,0,0,0,0,0,0
2670,3157,0,0,0,0,0,0,0,0.825,0,0
2670,3226,0,0,0.892307692307692,0,0,0,0,0,0,0
2671,790,0,0,0,0,0,0,0.541436464088398,0,0.541436464088398,0.541436464088398
2671,1233,0,0.44047619047619,0,0,0,0,0,0,0,0
2671,3022,0.594594594594595,0,0,0,0,0,0,0,0,0
2671,3156,0,0,0,0,0,0,0,0.780487804878049,0,0
2671,3157,0,0,0,0,0,0,0,0.126315789473684,0,0
2671,3227,0,0,0.647887323943662,0,0,0,0,0,0,0
2672,325,0.363636363636364,0,0,0,0,0,0,0,0,0
2672,814,0,0,0,0,0,0,0.685714285714286,0,0.684563758389262,0.685714285714286
2672,1233,0,0.528089887640449,0,0,0,0,0,0,0,0
2672,3165,0,0,0,0,0,0,0,0.810810810810811,0,0
2672,3226,0,0,0.113636363636364,0,0,0,0,0,0,0
2672,3228,0,0,0.744186046511628,0,0,0,0,0,0,0
2673,325,0.638888888888889,0,0,0,0,0,0,0,0,0
2673,814,0,0,0,0,0,0,0.4,0,0.417910447761194,0.4
2673,1240,0,0.207650273224044,0,0,0,0,0,0,0,0
2673,3166,0,0,0,0,0,0,0,0.6875,0,0
2673,3229,0,0,0.761904761904762,0,0,0,0,0,0,0
2674,819,0,0,0,0,0,0,0.492146596858639,0,0.622222222222222,0.492146596858639
2674,1240,0,0.338308457711443,0,0,0,0,0,0,0,0
2674,2697,0.824742268041237,0,0,0,0,0,0,0,0,0
2674,2734,0,0,0,0,0,0,0,0.775,0,0
2674,3231,0,0,0.54320987654321,0,0,0,0,0,0,0
2675,819,0,0,0,0,0,0,0.335260115606936,0,0.495726495726496,0.335260115606936
2675,1240,0,0.291666666666667,0,0,0,0,0,0,0,0
2675,2698,0.815533980582524,0,0,0,0,0,0,0,0,0
2675,2735,0,0,0,0,0,0,0,0.727272727272727,0,0
2675,3231,0,0,0.555555555555556,0,0,0,0,0,0,0
2676,821,0,0,0,0,0,0,0.486111111111111,0,0.418918918918919,0.486111111111111
2676,1240,0,0.420560747663551,0,0,0,0,0,0,0,0
2676,2573,0.535211267605634,0,0,0,0,0,0,0,0,0
2676,2738,0,0,0,0,0,0,0,0.710526315789474,0,0
2676,3230,0,0,0.771084337349398,0,0,0,0,0,0,0
2677,821,0,0,0,0,0,0,0.453333333333333,0,0.532467532467532,0.453333333333333
2677,1243,0,0.536842105263158,0.536842105263158,0,0,0,0,0,0,0
2677,2573,0.411764705882353,0,0,0,0,0,0,0,0,0
2677,2737,0,0,0,0,0,0,0,0.634920634920635,0,0
2677,2738,0,0,0,0,0,0,0,0.121951219512195,0,0
2678,821,0,0,0,0,0,0,0.33587786259542,0,0.325925925925926,0.33587786259542
2678,1243,0,0.657142857142857,0.657142857142857,0,0,0,0,0,0,0
2678,2736,0,0,0,0,0,0,0,0.84,0,0
2679,833,0,0,0,0,0,0,0.346153846153846,0,0.271428571428571,0.346153846153846
2679,1248,0,0.416666666666667,0,0,0,0,0,0,0,0
2679,3160,0,0,0.685714285714286,0,0,0,0,0,0,0
2679,3164,0,0,0,0,0,0,0,0.807017543859649,0,0
2680,833,0,0,0,0,0,0,0.676616915422886,0,0.713513513513514,0.676616915422886
2680,1248,0,0.696245733788396,0,0,0,0,0,0,0,0
2680,3160,0,0,0.113924050632911,0,0,0,0,0,0,0
2680,3161,0,0,0.825396825396825,0,0,0,0,0,0,0
2680,3162,0,0,0,0,0,0,0,0.458333333333333,0,0
2680,3163,0,0,0,0,0,0,0,0.294736842105263,0,0
2681,356,0.329268292682927,0,0,0,0,0,0,0,0,0
2681,838,0,0,0,0,0,0,0.775330396475771,0,0.775330396475771,0.775330396475771
2681,1255,0,0.385650224215247,0,0,0,0,0,0,0,0
2681,2741,0,0,0,0,0,0,0,0.477611940298507,0,0
2681,2742,0,0,0,0,0,0,0,0.422764227642276,0,0
2681,2743,0,0,0,0,0,0,0,0.251968503937008,0,0
2681,3210,0,0,0.847457627118644,0,0,0,0,0,0,0
2682,356,0.180645161290323,0,0,0,0,0,0,0,0,0
2682,838,0,0,0,0,0,0,0.322981366459627,0,0.322981366459627,0.322981366459627
2682,1255,0,0.797297297297297,0,0,0,0,0,0,0,0
2682,2743,0,0,0,0,0,0,0,0.557377049180328,0,0
2682,3211,0,0,0.870689655172414,0,0,0,0,0,0,0
2683,356,0.572916666666667,0,0,0,0,0,0,0,0,0
2683,852,0,0,0,0,0,0,0.4375,0.4375,0.4375,0.4375
2683,1274,0,0.524886877828054,0.524886877828054,0,0,0,0,0,0,0
2684,359,0.288288288288288,0,0,0,0,0,0,0,0,0
2684,852,0,0,0,0,0,0,0.45679012345679,0.45679012345679,0.45679012345679,0.45679012345679
2684,1274,0,0.729323308270677,0.729323308270677,0,0,0,0,0,0,0
2685,359,0.783216783216783,0,0,0,0,0,0,0,0,0
2685,879,0,0,0,0,0,0,0.707547169811321,0,0.707547169811321,0.707547169811321
2685,1346,0,0.526315789473684,0.526315789473684,0,0,0,0,0,0,0
2685,2744,0,0,0,0,0,0,0,0.788732394366197,0,0
2686,361,0.5,0,0,0,0,0,0,0,0,0
2686,879,0,0,0,0,0,0,0.397590361445783,0,0.397590361445783,0.397590361445783
2686,1346,0,0.658227848101266,0.658227848101266,0,0,0,0,0,0,0
2686,2745,0,0,0,0,0,0,0,0.857142857142857,0,0
2687,361,0.637837837837838,0,0,0,0,0,0,0,0,0
2687,930,0,0,0,0,0,0,0.616113744075829,0,0.563380281690141,0.616113744075829
2687,1350,0,0.331395348837209,0.331395348837209,0,0,0,0,0,0,0
2687,2751,0,0,0,0,0,0,0,0.8,0,0
2688,362,0.413793103448276,0,0,0,0,0,0,0,0,0
2688,930,0,0,0,0,0,0,0.285714285714286,0,0.294478527607362,0.285714285714286
2688,1350,0,0.296511627906977,0.296511627906977,0,0,0,0,0,0,0
2688,2753,0,0,0,0,0,0,0,0.733333333333333,0,0
2689,362,0.675862068965517,0,0,0,0,0,0,0,0,0
2689,930,0,0,0,0,0,0,0.304093567251462,0,0.312138728323699,0.304093567251462
2689,1350,0,0.680851063829787,0.680851063829787,0,0,0,0,0,0,0
2689,2752,0,0,0,0,0,0,0,0.56,0,0
2689,2753,0,0,0,0,0,0,0,0.171428571428571,0,0
2690,381,0.470588235294118,0,0,0,0,0,0,0,0,0
2690,940,0,0,0,0,0,0,0,0.432876712328767,0.857142857142857,0.854368932038835
2690,1351,0,0.604651162790698,0.294117647058824,0,0,0,0,0,0,0
2690,2672,0,0,0,0,0,0,0.835164835164835,0,0,0
2691,381,0.722222222222222,0,0,0,0,0,0,0,0,0
2691,940,0,0,0,0,0,0,0,0.438888888888889,0,0
2691,1351,0,0,0.659003831417625,0,0,0,0,0,0,0
2691,2499,0,0.840425531914894,0,0,0,0,0,0,0,0
2691,2520,0,0,0,0,0,0,0,0,0,0.599348534201954
2691,2673,0,0,0,0,0,0,0.924623115577889,0,0,0
2691,2775,0,0,0,0,0,0,0,0,0.89622641509434,0
2692,385,0.318181818181818,0,0,0,0,0,0,0,0,0
2692,940,0,0,0,0,0,0,0,0.444444444444444,0,0
2692,1353,0,0.532894736842105,0,0,0,0,0,0,0,0
2692,2520,0,0,0,0,0,0,0,0,0,0.566153846153846
2692,2674,0,0,0,0,0,0,0.83982683982684,0,0,0
2692,2776,0,0,0,0,0,0,0,0,0.804597701149425,0
2692,3191,0,0,0.846153846153846,0,0,0,0,0,0,0
2693,385,0.597938144329897,0,0,0,0,0,0,0,0,0
2693,948,0,0,0,0,0,0,0.468292682926829,0,0.468292682926829,0.468292682926829
2693,1353,0,0.67966573816156,0,0,0,0,0,0,0,0
2693,2755,0,0,0,0,0,0,0,0.760869565217391,0,0
2693,3190,0,0,0.917910447761194,0,0,0,0,0,0,0
2694,948,0,0,0,0,0,0,0.347826086956522,0,0.347826086956522,0.347826086956522
2694,1356,0,0.462264150943396,0.462264150943396,0,0,0,0,0,0,0
2694,2756,0,0,0,0,0,0,0,0.888888888888889,0,0
2695,408,0.34375,0,0,0,0,0,0,0,0,0
